"emp_no","last_name","first_name","sex","salary"
292229,"Beetstra","Georg","M",50121
264945,"Salinas","Baoqiu","M",40000
229482,"Suermann","Qingxiang","M",40000
487098,"Poujol","Mana","M",48429
427635,"Fargier","Yongdong","M",40000
50713,"Badache","Stevo","M",94811
236544,"Meriste","Lillian","M",72251
296884,"Krichel","Nevin","M",40000
261325,"Litvinov","Reinhard","M",69722
40947,"Maierhofer","Erez","F",40519
92993,"Marakhovsky","Narain","F",45509
244228,"Loncour","Tianruo","F",40000
448844,"Angot","Gift","M",51371
226305,"Reinhard","Kersti","M",64862
455621,"Stanger","Paddy","F",63478
289901,"Baer","Chriss","F",40000
11070,"Raney","Adib","M",40000
490370,"Luft","Qingxiang","M",40000
205886,"Janocha","Jianwen","F",71357
274937,"Mukaidono","Nevin","M",40000
416815,"Knightly","Mohd","M",70390
465944,"Boissier","Constantine","M",53084
76405,"Olivero","Haldun","M",44192
276655,"Vandervoorde","Aron","F",43061
69923,"Waymire","Kristine","M",41698
422967,"Mondadori","Mountaz","F",44142
72381,"Koblick","Franziska","M",40000
94683,"Preusig","Tokuyasu","F",40000
415160,"Kisuki","Bowen","M",40000
221426,"Armand","Fumitake","M",40000
32698,"Ecklund","Frazer","M",40000
224218,"Gaughan","Sailaja","M",40000
255921,"Bolotov","Yolla","M",80918
429651,"Peroz","Chaosheng","F",40000
203370,"Clemencon","Vincent","F",66172
103179,"Rosay","Kristin","M",76589
275283,"Ozery","Xiaopeng","M",55602
443127,"Luga","Chenye","M",40000
95477,"Junot","Guttorm","M",57445
95209,"Zweizig","Saeed","M",40000
88286,"Alpin","Dharmaraja","F",44587
266204,"Meszaros","Youpyo","M",40000
29023,"Gils","Sigeru","M",75505
32331,"Ananiadou","Chikara","F",40000
472597,"Garrabrants","Vugranam","M",81158
84132,"Rajaraman","Uriel","F",40000
74213,"Frezza","Kazunori","M",40000
72638,"Spataro","Teunis","M",40000
55214,"Iisaku","Abdelaziz","F",40000
245951,"Lundstrom","Mohit","M",69882
105939,"Gyorkos","Filipe","M",60872
480775,"Adachi","Pradeep","F",76897
282797,"Rothenberg","Dmitri","M",40000
409539,"Cooke","Uma","M",51530
74216,"Hashii","Xiahua","F",51920
280149,"Demeyer","Sushant","M",77381
230512,"Peres","Lihong","F",72335
471889,"Ranze","Apostol","M",60566
89129,"Speel","Aamod","M",88247
211122,"Gerlach","Subhada","F",40000
94708,"Rosay","Yuguang","M",56742
59539,"Slutz","Kwun","F",82487
268015,"Waterhouse","Rajmohan","M",40000
486975,"Fairtlough","Janalee","M",53686
425542,"Peres","Howell","F",40000
29038,"Shackell","Etsuo","F",44817
291517,"Zeidenstein","Limsoon","M",40000
423218,"Dahlbom","Henk","M",40000
425334,"Bugaenko","Shao","F",56858
78381,"Deyuan","Aleksander","M",41397
290300,"Bultermann","Avishai","M",40000
459968,"Rajala","Rajmohan","M",65942
106802,"Parhami","Baruch","M",58211
236583,"Malabarba","Jordanka","F",63305
453904,"Range","Almudena","M",71108
485197,"Garnham","Muneo","M",72209
463867,"Bakhtari","Rimli","M",54936
203332,"Foote","Gal","F",40000
257649,"Brandsma","Shmuel","M",40000
280993,"Munos","Dipankar","M",102068
276429,"Brandsma","Djelloul","F",40000
259260,"Pfau","Morris","M",49169
483750,"Rodham","Fumino","F",58021
472898,"Swen","Frederique","F",60380
296865,"Baaz","Val","M",74384
94007,"Ramaiah","Foong","M",44434
411542,"Rousseau","Aria","M",50609
227054,"Barreiro","Suvo","M",48982
273278,"Pileggi","Luisa","M",53324
107236,"Colorni","Fen","F",59715
461249,"Gunderson","Krisda","M",44462
107711,"Frezza","Theirry","F",55144
86252,"Selenyi","Mahendra","F",81239
477773,"Boudaillier","Bernt","F",40000
247134,"Hitomi","Idoia","M",68837
46318,"Vieth","Susumu","F",40000
104816,"Landherr","Mrinalini","F",40000
291685,"Provine","Arne","F",40000
483168,"Hettesheimer","Takanari","F",40000
292973,"Sherertz","Wonhee","M",40000
243170,"Ginneken","Shichao","F",41443
269072,"Dulli","Mitsuyuki","M",53301
216499,"Pettis","Marco","F",46196
250881,"Vidal","Susanna","F",51958
491202,"Worfolk","Froduald","M",77511
461095,"Trogemann","Uri","M",40000
40905,"Matzen","Radhia","M",50921
96928,"Kroon","Subhrajyoti","M",63957
444590,"Ranft","Bouchung","M",43155
277081,"Lamma","Mooi","M",68237
108498,"Lanphier","Juichirou","M",40000
420070,"Birch","Stein","M",94251
496891,"Waschkowski","Shugo","M",42176
441997,"Magliocco","Leaf","M",54581
401965,"Braccini","Mayuko","M",53473
53228,"Sinitsyn","Lene","M",42461
205583,"Herber","IEEE","F",45367
20167,"Kobara","Stamatina","M",44004
422127,"Kushnir","Emdad","M",40000
436021,"Bierman","Jaroslava","F",40000
251245,"Carrera","Zhigen","F",40000
28302,"Minakawa","Ugo","M",44309
12694,"Luders","Kazuhira","M",53019
75754,"Kropatsch","Yuchang","M",40000
409615,"Matzke","Satosi","M",40000
498152,"Ramsak","Martins","F",40000
497295,"McAlpine","Cedric","M",40000
100302,"Salverda","Hilary","M",79735
418267,"Valiente","Harjit","M",40000
496037,"Murtha","Jeanna","M",45609
35957,"Dulay","Jessie","F",40000
435309,"Lubachevsky","Leif","F",61531
16152,"Zuberek","Ewing","M",56985
251312,"Furudate","Kiam","M",75239
419465,"Linares","Saniya","F",40000
286027,"Petereit","Xiaocheng","F",53722
64408,"Gien","Jacopo","F",54843
24780,"Godskesen","Yakichi","M",71952
406261,"Isard","Huei","M",40000
20843,"Schiper","Marla","M",63337
236472,"Ponthieu","Lena","F",58483
478476,"Sinicrope","Kiyomitsu","F",46616
436177,"Rikino","Weijing","F",40000
107685,"Oskamp","Fan","M",44799
230878,"Schwartzburd","Clyde","F",74249
204508,"Junot","Duri","F",52483
106289,"Gulik","Shigeichiro","M",71107
90011,"Raoux","Hideyuki","F",85657
450969,"Condotta","Shaleah","M",51583
258092,"Walston","Juyoung","M",40000
472721,"Stellhorn","Khun","M",45390
238704,"Olivero","Keung","F",60578
474988,"Shrader","Gaetan","F",70008
473328,"Spieker","Adil","M",69788
66139,"Wallrath","Shuky","M",40000
496608,"Pargas","Junichi","M",40000
281729,"Perng","Xuejun","M",48289
478296,"Ambroszkiewicz","Kousuke","M",48924
77200,"Lamparter","Rosita","M",40000
229020,"Hennebert","Naraig","M",43547
480674,"Giveon","Kannan","M",42370
487366,"Serov","Akeel","M",49705
470651,"Stellhorn","Aleksandar","F",40000
483171,"Siochi","Shunichi","F",41467
72142,"Guerreiro","Hyuckchul","F",49929
222685,"Lagarias","Anneli","M",40000
262196,"Asmuth","Akeel","M",50030
493207,"Belinskaya","Shirish","M",49235
39961,"Verhoeff","Luerbio","M",49818
433461,"Kornatzky","Dipankar","M",40000
252945,"Janocha","Arif","F",55887
485991,"Gist","Mario","M",45177
53807,"Facello","Mountaz","M",40000
439101,"Eickenmeyer","Aris","F",40000
45623,"Molberg","Froduald","F",48521
38997,"Egerstedt","Abdelkader","F",40000
27944,"Dahlbom","Supot","M",75830
238156,"Schlumberger","Oldrich","M",54734
245479,"Thiran","Rafols","M",40000
81410,"Asrin","Wuxu","F",75994
494841,"Danley","Chuanti","F",53188
24983,"Hanratty","Kwangyoen","M",40000
470068,"Valtorta","Dzung","F",80485
471905,"Chleq","Goh","F",40000
207100,"Eickenmeyer","Ingmar","F",78455
27245,"Reinhart","Subhada","M",66767
277006,"Perfilyeva","Sanjay","M",40000
202750,"Frolund","Constantijn","M",40000
404637,"Gulik","Mabry","F",40000
253383,"Toyoshima","Aleksandar","M",43229
236319,"Klerer","Arunachalam","F",40000
200464,"Chelton","Mantis","F",75187
417064,"Narlikar","Gill","F",48479
55308,"Scallan","Reuven","M",49402
87559,"Norsworthy","Utz","M",40000
422600,"Nations","Chiranjit","F",52807
50070,"Schlumberger","Anneke","M",67785
268412,"Gustavson","Mana","F",58143
421159,"Madeira","Hilary","F",52587
490419,"Oaver","Zhenbing","F",46320
64488,"Kandlur","Jaana","M",54694
459199,"Valtorta","Arfst","M",40000
497506,"Terekhov","Tsz","F",40184
291324,"Schwartzburd","Steen","M",40000
434169,"Coorg","Tesuya","M",43494
274642,"Sidou","Khun","M",62208
237567,"Ranon","Oldrich","M",42282
10519,"Alencar","Yonghoan","F",40000
92682,"Schlegelmilch","Rafail","F",42956
270977,"Badr","Arno","M",44891
104269,"Demian","Bangqing","M",40000
106773,"Simmel","Tokuyasu","M",45174
203416,"Kawashima","Mikhail","M",40000
451562,"Underwood","Jaques","F",40000
482165,"Makrucki","Tonny","F",40000
30634,"Farrel","Patricio","F",45289
92666,"Viele","Paddy","F",41521
18313,"Passafiume","Somnath","M",40000
417062,"Strandh","Hidekazu","F",53874
40057,"Kalloufi","Ghassan","F",76287
30349,"Isard","Hidefumi","M",40000
444702,"Wallrath","Jongsuk","M",40000
461761,"Maliniak","Ohad","F",52961
223259,"Bennis","Hiroyasu","M",48251
218238,"Gischer","Kamran","M",40000
105926,"Mansanne","Shahid","F",56038
492432,"Sluis","Masanao","F",61912
286489,"Arlazarov","Fumiko","F",40000
210592,"Cyre","Annemarie","F",40000
408073,"Lorcy","Leandro","M",84848
77542,"Oskamp","Shigehiro","M",53897
406021,"Suri","Gurbir","M",86656
425993,"Porotnikoff","Eben","M",74556
409723,"Rosar","Ziva","M",62312
223949,"Vidya","Heather","M",55740
484245,"Kadhim","Nathalie","M",68633
254070,"Marwedel","Kenroku","M",70055
226805,"Eastman","Nahum","M",80837
297202,"Prochazka","Zeydy","M",40000
498538,"Kalafatis","Susuma","M",54848
290017,"Lukaszewicz","Filipe","F",48771
465012,"Weedon","Djelloul","M",53661
276127,"Broomell","Hsiangchu","M",40000
66791,"Hebden","Jenwei","M",40000
45331,"Peot","Keung","M",40000
292507,"Jakobus","Feiyu","M",40000
446857,"Pettis","Marco","F",50887
56367,"Millington","Felicidad","M",40000
488240,"Yetim","Mototsugu","M",40000
426570,"Koshino","Tamiya","M",68317
283679,"Pelz","Shahaf","M",40000
250992,"Tetzlaff","Jongsuk","M",50581
275501,"Poupard","Khun","F",41817
268014,"Rosca","Hitomi","M",44919
266072,"Navazio","Juichirou","M",40000
413194,"Falck","Leen","M",40000
212095,"Baez","Goncalo","M",40000
241150,"Linares","Bogdan","F",75390
434968,"Takkinen","Gritta","F",48628
43417,"Hutton","Yolla","M",72346
279083,"Linnainmaa","Kerhong","M",54468
202256,"Waymire","Sangeeta","F",62832
56745,"Pulkowski","Shai","M",40000
417215,"Syang","Mack","M",65434
69982,"Lindqvist","Sanjoy","M",64773
106297,"Tsukuda","Goh","F",40000
246584,"Strandh","Cristinel","M",56345
210855,"Pearson","Mircea","M",71191
49133,"Vigier","Shridhar","F",46569
38638,"Kuhnemann","Basant","F",49094
459131,"Bennis","Dinah","M",71298
57435,"Molenaar","Kristin","M",55534
63319,"Pfau","Moto","F",80693
426885,"Kroft","Oguz","M",69127
204270,"Gist","Piyush","M",40000
490049,"Schwabacher","Xiaoshan","M",52265
207271,"Ghazalie","Yoshimitsu","M",40000
282349,"Botman","Leucio","M",40295
19896,"Rattan","Francesca","M",51893
270830,"Angiulli","Xiaoqiang","M",47641
58611,"Ranka","Sastry","M",45435
427883,"Vecchi","Boriana","M",62369
405742,"Tiemann","Mansur","M",44831
442741,"Emmerich","Ung","M",87846
32691,"Simmen","Ghassan","F",54217
97090,"Camurati","Bartek","M",72792
276652,"Busillo","Tokuyasu","M",66898
279429,"Jervis","Uriel","F",47246
43421,"Perin","Juichirou","M",58540
16962,"Kaiser","Sastry","F",83797
88274,"Junot","Xiadong","M",66006
86248,"Gils","Radoslaw","M",46202
468641,"Hofstetter","Harjit","M",40000
299076,"Bierman","Srinidhi","M",58620
243092,"Spieker","Elliott","F",76860
496272,"Naumovich","Susuma","M",40000
482356,"Decaestecker","Bikash","M",73118
400599,"Bruckman","Mabhin","M",40000
491808,"Gustavson","Junichi","F",60728
223718,"Gente","Godehard","M",44872
485906,"Potthoff","Conal","M",61558
35453,"Angiulli","Jinpo","M",40000
474898,"Marletta","Xiaoheng","M",40000
260136,"Kroha","Hyuncheol","M",40000
413392,"Henders","Xiadong","M",40000
246017,"Luks","Pantung","M",81875
224178,"Setlzner","Jiafu","M",53884
50619,"Lakshmanan","Miomir","M",47464
431859,"Kroon","Harngdar","F",43967
269923,"Vadhan","Sanjiv","M",95408
274854,"Demeyer","Jouni","F",52633
439026,"Lambe","Xiaoqiu","M",75131
478852,"Plessier","Abdulah","F",84527
409053,"Choobineh","Hsiangchu","M",85851
497811,"Vickson","Sajjad","M",60093
108410,"Smailagic","Sanjai","F",40000
12604,"Conti","Minghong","M",77262
215162,"Schoegge","Eckart","F",78569
254969,"Dulay","Chaosheng","M",85065
95135,"Terekhov","Jianhua","M",67116
210277,"Carrere","Yoshimitsu","F",40000
66111,"Massonet","Udi","F",63173
72297,"Chorvat","Angel","F",40000
249911,"Varman","Chandrasekaran","M",71822
435521,"Yurek","Shigehito","M",71319
48960,"Schach","Ulises","F",40000
77238,"Beausoleil","Eberhardt","M",43273
444890,"Puppe","Leszek","M",40000
272556,"Bennet","Duri","M",40000
46618,"Birrer","Chinhyun","F",40000
212410,"Crooks","Turgut","F",55131
105663,"Kriebel","Zhaofang","F",62290
104198,"Gide","Guangming","M",40000
24819,"Fontet","Shridhar","F",93410
42728,"Melton","Moon","F",40000
42077,"Coullard","Claudi","M",48866
411976,"Verhaegen","Josyula","M",63445
227519,"Petereit","Juichirou","M",58571
432498,"Hashii","Mabry","F",40455
467081,"Miara","Chandrasekaran","M",40000
419102,"Ghandeharizadeh","Jasminko","M",40000
476873,"Rajcani","Radoslaw","F",53285
437827,"Ferriere","Weicheng","F",40000
420904,"Hofting","Srinidhi","M",41472
410193,"Vingron","Florina","M",40000
36179,"Peron","Koichi","M",59900
270832,"Strehl","Lakshmi","M",40000
491129,"Yemenis","Nechama","M",40000
484049,"Giarratana","Yakichi","M",53222
440282,"Maginnis","Hairong","F",59752
53235,"Hiroyama","Giri","M",49629
468149,"Rindone","Babette","M",50661
236631,"Angot","Domenico","M",58397
102508,"Fetvedt","Jianhua","M",40000
45449,"Wegerle","Khun","F",78437
447352,"Cronan","Uma","M",45961
464076,"Plump","Abdulah","M",70255
109374,"Georgatos","Parviz","M",40000
47887,"Uchoa","Cedric","F",40000
252723,"Kalsbeek","Kristine","F",44035
498695,"Chorvat","Ronnie","M",40975
437565,"Bratten","Avishai","M",85845
222382,"Peltason","Marsha","M",50077
422936,"Gihr","Gao","M",56923
251953,"Straney","Douadi","F",61109
72262,"Braunmuhl","Shahab","M",40000
18331,"Junot","Danil","M",40000
498575,"Lienhardt","Masadi","M",40000
26401,"Rodham","Conal","M",51017
465220,"Chenoweth","Martins","F",40000
93276,"Bennet","Suzette","M",78599
481580,"Garnham","Boguslaw","M",40000
450787,"Pashtan","Jeong","M",85234
445382,"Angel","Bodh","M",40000
64896,"Schieder","Ingemar","M",40000
293096,"Dayana","Gadiel","M",50336
433650,"Chaudhury","Tristan","F",40000
73870,"Saoudi","Temple","M",62517
258048,"Pehl","Arie","F",51927
428468,"Mamelak","Danny","F",53299
480657,"Gulak","Kendra","F",59391
483805,"Kabayashi","Arnould","M",65799
491327,"Peck","Sibyl","M",40000
402720,"Herbst","Utpal","M",44494
28931,"Melton","Fun","M",41151
297031,"Werthner","Martina","F",40000
232166,"Wolniewicz","Weiru","M",40000
437204,"Welham","Sigeru","M",51015
280432,"Kavraki","Sham","F",40000
267400,"Erman","Constantijn","M",56286
106854,"Gronowski","Feipei","F",60926
261036,"Benaini","Moss","F",40000
480136,"Ginesta","Berry","M",69352
213243,"Marshall","Shay","M",50008
284854,"Staylopatis","Pradeep","F",75418
248064,"Quadeer","Yurij","F",40000
425426,"Arlazarov","Martial","M",63796
217114,"Spelt","Cheong","F",40000
476773,"Miara","Mari","M",48114
54762,"Knightly","Heather","F",45707
54935,"Driscoll","Marin","F",40000
410266,"Farrow","Tuval","M",60232
215250,"Lorin","Adas","M",40000
225812,"Nannarelli","Feiyu","F",46532
203277,"Smeets","Ziva","F",58463
438565,"Wursthorn","Aleksander","M",78918
412186,"Kawashimo","Yechezkel","M",40000
441162,"Iwayama","Leandro","M",80953
238023,"Marrakchi","Claudi","F",40000
485688,"Jeong","Tzu","F",76491
44021,"Lyonns","Taegyun","M",71104
474260,"Pellegrinelli","Willard","M",53202
280423,"Dahlbom","Heather","M",54712
281231,"Chachaty","Howell","F",40000
454879,"Teitelbaum","Yishay","M",40000
68920,"Morrey","Xinan","M",53191
418618,"Wrigley","Ortrud","M",42164
201528,"Aumann","Adit","F",40000
400712,"Siepmann","Xinglin","M",63927
58946,"Suomi","Wayne","M",107261
493607,"Rotem","Kazuhiro","M",40000
431063,"Magliocco","Filipe","F",40000
101368,"Sudkamp","Sachio","M",66906
11496,"Marakhovsky","Toshimo","F",40000
19054,"Melski","Hatem","F",40000
18340,"Swiss","Kazuhiko","F",42081
25616,"Christianini","Hilari","M",44318
40752,"Verhaegen","Mantis","M",76803
286338,"Matzat","Akhilish","F",70348
58795,"Tsukuda","Magdalena","F",45753
416697,"Setlzner","Mandell","M",52963
464682,"Plessier","Mohit","F",72693
29556,"Birnbaum","Xiping","F",55325
53691,"Schonegge","Babette","M",53603
75600,"Aseltine","Demos","M",49212
201188,"Boguraev","Ute","F",60957
284263,"Juneja","Phuoc","F",84416
250288,"Butner","Oscar","F",40000
82343,"Tagansky","Dzung","M",42210
406992,"Heemskerk","Kazuhiko","M",72001
49796,"Rouquie","Edwin","M",51496
264497,"Kropatsch","Eric","F",40000
35137,"Collavizza","Tonny","M",66091
258593,"Gyorkos","Amstein","M",63402
431878,"Selvestrel","Emdad","F",87895
438697,"Perng","Aiichiro","F",59816
74388,"Miyakawa","Mokhtar","F",54421
245359,"Marletta","Shahid","F",57431
286149,"Munke","Ulf","F",55448
469691,"Puppe","Nidapan","M",69644
454426,"Lalonde","Lidong","F",40000
11448,"Biron","Yolla","M",40000
42682,"Muhlberg","Moto","M",40000
242817,"Coullard","Yinghua","F",57945
209205,"Vanwelkenhuysen","Somnath","F",59682
444946,"Erva","Toshimori","F",40000
75936,"Heyers","Alejandra","M",40000
103101,"Falco","Janche","M",62675
76524,"Masamoto","Kasturi","F",40000
230078,"Acton","Aimee","F",59824
59650,"Servi","Shirish","F",46403
231725,"Matzen","Sakthirel","M",40000
443386,"Ozery","Vidya","M",51360
457265,"Zeilberger","Sangeeta","F",40000
299551,"Meszaros","Yinlin","F",59765
247612,"Constantine","Chiranjit","F",40000
230717,"Cooman","Ayakannu","F",40000
430008,"Lieblein","Subhada","F",40000
236801,"Gecsei","Dekang","F",53837
413070,"Whittlesey","Dharmaraja","F",58774
48420,"Gurbaxani","Hatem","M",50800
475531,"Kemmerer","Horward","M",40000
478303,"Zyda","Candido","F",40000
406032,"Remmers","Sukumar","M",40000
465416,"Peltason","Subir","M",62497
59198,"Simmel","Carrsten","M",40000
219241,"Morris","Youjian","F",61103
418671,"Calkin","Xiaoshan","M",62129
62044,"Gaughan","Jayson","F",43440
23729,"Trystram","Urs","M",54507
431468,"Pfau","Genta","M",48035
288606,"Swiss","Susumu","M",93892
426983,"Waterhouse","Tesuro","F",44134
41112,"Bressoud","Radoslaw","M",83334
48833,"Waeselynck","Kamran","M",40106
299539,"Turnbull","Hiroyasu","M",45224
295675,"Vidal","Kristin","M",57078
77234,"Krohm","Kazuhisa","M",60691
208641,"Conte","Panayotis","F",53980
260666,"Bhattacharjee","Marke","F",40000
278499,"Bruckman","Leaf","F",66559
450336,"Portugali","Mitsuyuki","M",88509
417196,"Dusink","Visit","F",52994
226512,"Sidou","Macha","M",40000
31436,"Plessier","Odinaldo","F",49255
286040,"Swen","Shimshon","M",40000
90031,"Haldar","Bilhanan","F",54795
403180,"Shimshoni","Kellie","M",43869
82839,"Camarinopoulos","Hailing","F",40000
252731,"Templeman","Shaowen","M",68122
279017,"Auyong","Dmitry","M",41680
465125,"Siegrist","Aksel","F",65911
267936,"Christianini","Arra","M",42557
100504,"Chinal","Moto","M",55025
247221,"Jiang","Demos","F",40000
23168,"Redmiles","Alejandra","F",44486
443398,"Erez","Zhilian","M",40000
434362,"Demizu","Guttorm","M",49044
268610,"Denny","Babette","M",49348
451366,"Heystek","Sudhanshu","M",55780
258848,"Suermann","Tooru","M",52858
211729,"Zaiane","Shichao","M",51874
92377,"Chandrasekhar","Somnath","F",40439
77272,"Hambrick","Xinglin","F",72036
56474,"Lorys","Tamiya","M",40000
241680,"Samarati","Gay","M",40000
428754,"Luck","Xinyu","M",40045
267636,"Badache","Ramzi","M",63974
254847,"Matzen","Kolar","M",40000
493651,"Demeyer","Constantino","M",76890
401863,"Wolniewicz","Ghassan","F",40000
27912,"Worfolk","Domenick","F",55683
224301,"Constantine","Tonny","F",47808
296471,"Scallan","Marlo","F",44939
419336,"Bahr","Peer","M",40000
285282,"Baig","Nikolaos","M",95685
498420,"Lovengreen","Shakhar","F",40000
432502,"Kalefeld","Kerhong","F",42595
215035,"Gulik","Niteen","F",40751
25251,"Clouatre","Menkae","F",45835
250351,"Milicia","Tesuro","F",51788
255465,"Bahi","Mohammad","M",40000
11366,"Rajaraman","Yinlin","M",40000
445349,"Staylopatis","Georg","M",47122
298489,"Boreale","Subbu","M",88994
206350,"Luit","Shaunak","M",55838
291261,"Coney","Tayeb","M",63123
407665,"Thummel","Shigehiro","M",59968
288207,"Sigstam","Hidekazu","F",83674
493117,"Ullian","Moie","M",41410
109104,"Heiserman","Margo","M",40000
38416,"Boyle","Xinglin","M",43502
275420,"Mikschl","Patricio","M",40000
